YEAR;ALLSKY_SFC_SW_DWN;CLRSKY_SFC_SW_DWN;ALLSKY_KT;ALLSKY_SFC_LW_DWN;CLRSKY_SFC_PAR_TOT;T2M;T2MDEW;T2MWET;QV2M;RH2M;PRECTOTCORR;PS;WS10M;WD10M;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2012/04/23;6,83;7,3;0,66;359,84;133,77;22,33;4,18;13,26;5,31;32,44;0;99,77;4,62;68,75;10452,1875;7115,7295;3567,3789;3548,3503;4815,7573;7052,7666;3540,3;3512,4663;4730,4863;0,9816
2012/04/24;7,49;7,74;0,72;352,89;143,96;21,31;6,17;13,74;5,98;42,38;0;100,21;2,88;178,25;10489,4883;7957,7852;6027,7319;1930,0532;8675,5996;7957,7852;6027,7319;1930,0532;8675,5996;0,9812
2012/04/25;7,74;7,92;0,73;346,32;144,35;22,82;3,2;13,01;4,82;31,12;0;100,33;3,82;115,38;10526,1543;8232,834;6533,5522;1699,2821;9509,7715;8232,834;6533,5522;1699,2821;9509,7715;0,9806
2012/04/26;7,52;7,62;0,71;347,23;140,23;23,46;8,6;16,03;7,02;44,31;0;100,31;6,8;82,56;10562,123;7255,1909;3784,7715;3470,4192;5092,792;7114,2832;3727,0327;3387,2507;4873,1016;0,9799
2012/04/27;7,01;7,6;0,66;366,42;140,08;23,62;11,02;17,32;8,3;50,75;0;100,17;8,52;73,62;10597,3857;7324,4722;3873,6218;3450,8503;5125,7842;6845,1836;3556,573;3288,6106;4406,0156;0,9792
2012/04/28;5,71;7,56;0,54;391,4;140,88;24,98;9,85;17,41;7,63;44,06;0;100,12;5,72;110,31;10631,9238;7154,9375;3645,0991;3509,8386;4852,2051;5863,7871;2240,158;3623,6289;2796,8135;0,9788
2012/04/29;4,38;7,1;0,41;387,18;131,72;21,8;9,2;15,51;7,32;47,06;0,01;100,19;6,34;78,25;10665,8135;6874,71;3092,7627;3781,9473;4080,8462;2539,2334;24,0188;2515,2146;33,0229;0,9833
2012/04/30;7,32;7,61;0,69;375,25;141,86;25,6;8,73;17,16;7,08;38,38;0;99,8;3,38;176,69;10699;6760,4893;2844,1379;3916,3516;3698,8984;6652,2354;2816,6682;3835,5671;3619,395;0,9826
2012/05/01;7,14;7,66;0,66;368,4;141,63;21,68;9,08;15,38;7,26;47,75;0;100,16;7,54;58,88;10731,4834;7714,1973;4628,6499;3085,5476;6304,5659;6635,5742;3464,1575;3171,4165;4127,5098;0,9823
2012/05/02;6,87;8,02;0,64;365,27;149,36;21,47;7,31;14,39;6,53;45,44;0,12;100,46;5,92;81,5;10763,2363;8005,3125;5526,4785;2478,834;7674,7983;5366,0596;1885,0597;3481;2442,8596;0,9819
2012/05/03;7,68;7,89;0,71;346,32;146,05;22,51;5,46;13,98;5,8;40,19;0,02;100,04;7,23;95,06;10794,333;7856,0752;4984,0693;2872,0054;6754,0796;7801,5752;4963,6753;2837,8999;6630,9487;0,9861
2012/05/04;7,76;8,02;0,72;345,02;148,3;22,76;6,15;14,46;5,98;39,31;0;100,05;6,66;73,38;10824,7256;8091,7642;5471,2329;2620,5315;7529,3022;7861,5752;5214,7524;2646,8228;6886,3677;0,9854
2012/05/05;7,88;8,15;0,73;344,77;150,06;23,6;7,28;15,44;6,53;42,38;0;100,22;6,01;93,31;10854,415;8138,0879;5649,2451;2488,843;7779,541;8138,0879;5649,2451;2488,843;7779,541;0,9847
2012/05/06;7,76;8,08;0,71;376,58;149,23;26,71;4,33;15,52;5,31;27;0;99,98;4,8;182,75;10883,3799;7259,4688;3352,6675;3906,8013;4369,5195;7259,4688;3352,6675;3906,8013;4369,5195;0,9844
2012/05/07;6,77;7,53;0,62;381,7;140,77;21,92;8,32;15,12;6,84;43,25;0;100,51;9,36;66,5;10911,6836;7459,7559;3891,7622;3567,9937;5134,252;6973,688;3494,1804;3479,5076;4375,8882;0,9837
2012/05/08;8,04;8,33;0,73;346,95;154,74;20,84;6,04;13,44;5,92;43,12;0;100,85;6,3;71,75;10939,2559;8344,5557;6094,4922;2250,0637;8469,3467;8344,5557;6094,4922;2250,0637;8469,3467;0,9833
2012/05/09;8,07;8,46;0,73;341,97;156,9;20,76;4,86;12,8;5,43;40,81;0;100,84;5,38;79,56;10966,1328;8575,3672;6903,5947;1671,7726;9874,6758;7973,8247;5970,0635;2003,7611;8064,0928;0,983
2012/05/10;7,64;8,21;0,7;354,62;153,05;22,36;7,73;15,04;6,53;41,06;0;100,95;6,88;75,75;10992,3643;8307,8682;6259,5513;2048,3171;8804,9463;6831,564;3788,7305;3042,8335;5042,1187;0,9823
2012/05/11;8,25;8,45;0,75;335,77;156,35;21,51;6,19;13,85;6,04;43,69;0;101,07;5,8;73,88;11017,8955;8620,1582;7097,1641;1522,994;10204,7188;8620,1582;7097,1641;1522,994;10204,7188;0,9816
2012/05/12;8,25;8,38;0,75;335,96;153,3;21,55;5,15;13,36;5,55;39;0;101,1;4,19;75,69;11042,7256;8712,9297;7232,9629;1479,9664;10388,8369;8712,9297;7232,9629;1479,9664;10388,8369;0,9809
2012/05/13;8,11;8,37;0,73;359,4;156,05;23,2;4,63;13,92;5,31;33,38;0;100,8;2,17;244,12;11066,8066;8498,2773;6612,29;1885,9874;9286,2383;8498,2773;6612,29;1885,9874;9286,2383;0,9809
2012/05/14;7,03;7,92;0,63;395,49;147,75;27,53;3,26;15,4;4,82;22,19;0;100,29;4,84;235,06;11090,2783;8111,1567;5499,4365;2611,7205;7477,4229;7717,6597;4979,4585;2738,2012;6520,4526;0,9802
2012/05/15;7,53;7,94;0,68;386,1;150,23;27,05;7,04;17,05;6,47;29,88;0;100,25;3,51;125,62;11113,0488;8062,0649;5299,7593;2762,3057;7159,9795;7938,0229;5155,7969;2782,2263;6797,8623;0,9795
2012/05/16;8,03;8,32;0,72;366,55;155,47;25,21;7,28;16,24;6,41;35,69;0;100,59;3,3;119,88;11135,0557;8285,5635;5838,6943;2446,8694;8017,0322;8285,5635;5838,6943;2446,8694;8017,0322;0,9795
2012/05/17;7,95;8,21;0,71;368,39;155,64;24,83;8,14;16,49;6,77;36,62;0;100,57;5,34;94,12;11156,4736;8088,2251;5237,2007;2851,0244;7117,5234;7900,002;5115,9111;2784,0906;6740,7837;0,9792
2012/05/18;5,02;7,8;0,45;391,05;147,46;25,44;6,99;16,22;6,23;33,25;0;100,15;4,48;120,88;11177,1904;7610,8555;4056,9668;3553,8889;5337,8501;2878,7908;124,6018;2754,1892;318,5786;0,9781
2012/05/19;6,11;7,63;0,55;413,91;142,52;28,55;8,18;18,37;6,96;32,31;0;99,67;5,51;114,12;11197,1895;7363,2085;3465,6733;3897,5349;4449,4697;5336,8149;1498,9875;3837,8274;1768,1326;0,983
2012/05/20;5,31;7,36;0,48;422,33;136,95;28,42;10,13;19,28;7,87;34,44;0,06;99,3;6,57;187,19;11216,5146;7056,5068;2883,1343;4173,3726;3633,7905;4840,0068;1000,8659;3839,1406;1314,4985;0,9826
2012/05/21;7,66;8,27;0,68;362,42;150,95;22,6;2,97;12,78;4,88;29,69;0;100,31;7,07;308,06;11235,1533;8477,6562;5828,957;2648,6995;7849,0571;7506,7568;4342,8618;3163,895;5462,1758;0,9823
2012/05/22;7,81;8,73;0,7;349;158,7;21,45;0,04;10,75;3,78;25,69;0;100,84;3,89;282,5;11253,1523;9061,5352;7556,1807;1505,3545;10783,123;7393,3696;4693,375;2699,9944;6503,229;0,9816
2012/05/23;8,4;8,68;0,74;343,24;158,12;24,58;-3,37;10,61;2,99;16,88;0;100,63;3,52;224,62;11270,3975;8549,959;6156,0122;2393,9465;8558,1836;8399,1738;5951,8911;2447,2827;8266,126;0,9816
2012/05/24;8,21;8,45;0,73;355,73;158,55;23;8,58;15,8;7,02;43,88;0;100,63;5,12;74,94;11287,0527;8622,7529;6684,2119;1938,5415;9370,3213;8622,7529;6684,2119;1938,5415;9370,3213;0,9809
2012/05/25;8,14;8,46;0,72;369,91;159,55;24,62;8,4;16,51;6,84;38,69;0;100,45;3,24;99,06;11302,9805;8574,5264;6582,1152;1992,4105;9216,7041;8574,5264;6582,1152;1992,4105;9216,7041;0,9806
2012/05/26;7,71;8,23;0,68;387,4;153,75;27,23;6,92;17,08;6,23;29,81;0;100,33;3,36;172,81;11318,2529;8422,9609;6116,7632;2306,1973;8432,0488;7992,0225;5517,9883;2474,0344;7352,4609;0,9646
2012/05/27;8,16;8,41;0,72;380,16;157,41;27,99;7,97;17,98;6,65;30,31;0;100,37;3,45;93,25;11332,8428;8581,6064;6523,0327;2058,574;8992,6006;8581,6064;6523,0327;2058,574;8992,6006;0,9851
2012/05/28;7,66;8,14;0,67;393,7;152,57;28,68;8,14;18,41;6,9;32,5;0;100,23;2,95;176;11346,7578;8274,5713;5621,0962;2653,4756;7621,502;8228,1553;5597,8354;2630,3201;7477,002;0,9847
2012/05/29;7,61;8,2;0,67;421,15;154,42;29,05;10,8;19,92;8,24;35,75;0,08;100,17;3,85;202,62;11360,0371;8030,7563;4889,4263;3141,3301;6443,1211;8006,5723;4873,7334;3132,8389;6372,1216;0,9844
2012/05/30;7,79;8,04;0,69;398,62;152,88;27,17;12,22;19,69;8,91;41,69;0;100,43;7,05;72;11372,6348;7631,3232;3961,9773;3669,3462;5107,4956;7631,3232;3961,9773;3669,3462;5107,4956;0,984
2012/05/31;7,09;8,12;0,62;397,23;153,73;26,97;9,81;18,39;7,51;36,5;0;100,7;5,49;82,38;11384,5703;8153,8555;5314,5435;2839,3123;7084,1753;5092,8032;1485,0543;3607,749;2561,05;0,9837
2012/06/01;8,08;8,39;0,71;374,72;157,52;27,6;8,8;18,2;7,08;32,88;0;100,49;5,19;87,94;11395,8613;7903,5449;4640,7095;3262,8359;6112,1802;6743,7085;3705,4172;3038,2913;4615,9229;0,9833
2012/06/02;8,32;8,44;0,73;372,05;158,95;27,69;7,87;17,79;6,65;31,31;0;100,44;4,77;90,94;11406,4492;8235,4307;5486,8945;2748,5359;7367,3394;8235,4307;5486,8945;2748,5359;7367,3394;0,9833
2012/06/03;8,25;8,39;0,72;380,66;158,45;29,21;8,97;19,09;7,2;31,06;0;100,29;3,65;92,44;11416,4258;7964,1953;4700,2861;3263,9092;6159,624;7914,061;4644,645;3269,4158;6059,3486;0,983
2012/06/04;7,94;8,21;0,7;394,7;154,66;29,98;9,65;19,81;7,51;31;0;100,1;5,66;67,56;11425,6992;8018,6938;4821,9556;3196,7383;6326,1084;7943,4053;4720,5112;3222,894;6192,6021;0,983
2012/06/05;7,85;8,17;0,69;396,34;155,46;29,59;13,03;21,31;9,4;38,19;0;100,3;6,1;74,62;11434,4199;7918,8218;4584,1558;3334,6663;6017,1899;7852,3213;4527,2275;3325,0938;5888,4907;0,9826
2012/06/06;8,01;8,24;0,7;392,61;156,12;29,91;9,52;19,72;7,45;30,5;0;100,32;4,28;101,38;11442,4043;8035,5054;4929,5996;3105,9058;6529,6699;8002,4189;4922,228;3080,1912;6473,8789;0,9826
2012/06/07;8,16;8,34;0,71;403,32;157,88;33,34;7,55;20,44;6,53;22,56;0;100,05;3,6;125,44;11449,7949;8215,9443;5366,7031;2849,241;7126,8477;8038,812;5131,9771;2906,8347;6716,5381;0,9819
2012/06/08;7,88;8,44;0,69;418,23;157,23;35,07;3,4;19,23;4,88;15,19;0;99,83;4,34;164,62;11456,4902;7880,5757;4239,1597;3641,4163;5445,3647;6822,1206;3318,6089;3503,5117;3886,7617;0,9819
2012/06/09;7,2;8,07;0,62;421,27;150,97;33,22;6,93;20,07;6,47;20,88;0;99,8;3,82;197,75;11462,5928;7841,1372;4141,5728;3699,5642;5271,9932;7431,1768;3886,0747;3545,1021;4733,4072;0,9816
2012/06/10;8,06;8,24;0,7;389,54;155,52;28,46;10,69;19,58;8,12;36,38;0;100,17;7,18;64,12;11468,0098;8470,9707;5983,3159;2487,655;8076,7588;8241,5557;5610,6392;2630,9167;7660,7212;0,9816
2012/06/11;8,26;8,48;0,72;387,86;161,37;28,89;10,19;19,54;7,81;34,62;0;100,12;3,05;66,56;11472,8281;8725,9775;6979,3428;1746,6344;9791,249;8725,9775;6979,3428;1746,6344;9791,249;0,9812
2012/06/12;8,14;8,49;0,71;402,02;159,3;32,55;7,71;20,13;6,59;24;0;99,82;2,55;196,81;11476,9756;8547,9014;6287,998;2259,9033;8618,7285;8547,9014;6287,998;2259,9033;8618,7285;0,9812
2012/06/13;8,18;8,28;0,71;386,74;156,37;30,39;11,58;20,98;8,61;34,69;0;100,1;9,01;79,19;11480,5137;7708,6211;3988,5188;3720,1023;5159,644;7708,6211;3988,5188;3720,1023;5159,644;0,9809
2012/06/14;8,26;8,42;0,72;386,88;159,52;30,13;12,33;21,23;9,09;40,19;0;100,22;8,11;87,06;11483,3975;7826,4014;4159,0068;3667,3948;5361,4287;7733,187;4042,9453;3690,2419;5234,0376;0,9809
2012/06/15;8,34;8,47;0,73;398,39;158,31;32,66;9,34;21;7,81;32,69;0;100,17;5,56;100,81;11485,6387;7254,8726;2945,1597;4309,7124;3706,2163;7254,8726;2945,1597;4309,7124;3706,2163;0,9809
2012/06/16;7,53;8,03;0,66;407,6;149,93;34,29;8,91;21,6;7,57;27,94;0;100,11;6,16;105,31;11487,2793;7585,8096;3630,9485;3954,8611;4600,835;5511,8726;1530,684;3981,1887;2361,6499;0,9806
2012/06/17;8,24;8,37;0,72;385,79;157,7;31,94;11,72;21,83;8,79;32,69;0;100,22;7,92;67,31;11488,2637;7621,2627;3811,8271;3809,4358;4876,5244;7621,2627;3811,8271;3809,4358;4876,5244;0,9806
2012/06/18;8,35;8,44;0,73;390,09;160,19;30,63;11,32;20,98;8,61;35,88;0;100,35;5,48;71,62;11488,6113;8420,877;5727,353;2693,5242;7628,3276;8420,877;5727,353;2693,5242;7628,3276;0,9806
2012/06/19;7,92;8,37;0,69;402,55;160,03;32,24;9,49;20,87;7,39;26,62;0;100,37;3,66;94,19;11488,2891;8154,7178;5062,3999;3092,3176;6675,2842;6551,9209;2910,6851;3641,2358;3885,7593;0,9757
2012/06/20;7,91;8,14;0,69;407,49;154,69;33,63;7,09;20,36;6,29;20,06;0;100,25;2,98;151,81;11487,4238;7727,2646;4023,9998;3703,2651;5161,5977;7727,2646;4023,9998;3703,2651;5161,5977;0,9649
2012/06/21;8,18;8,29;0,71;403,68;156,2;33,98;4,86;19,42;5,37;17,25;0;100,14;2,77;128,31;11485,8984;7719,978;4009,4856;3710,4924;5123,5288;7719,978;4009,4856;3710,4924;5123,5288;0,9806
2012/06/22;8,12;8,31;0,7;404,15;156,45;33,9;6,59;20,25;6,16;19,62;0;100,37;4,09;99,25;11483,7412;8032,8179;4666,7012;3366,1169;6059,9067;8032,8179;4666,7012;3366,1169;6059,9067;0,9806
2012/06/23;8,26;8,35;0,72;399,85;159,23;33,2;8,88;21,05;7,08;23,94;0;100,7;5,05;86,56;11480,9521;8107,2109;5054,1367;3053,0742;6643,3989;8107,2109;5054,1367;3053,0742;6643,3989;0,9806
2012/06/24;8,31;8,51;0,73;401,36;161,87;32,05;10,12;21,08;7,75;27,81;0;100,62;3,51;90,5;11477,5107;8172,0132;5213,7354;2958,2773;6886,9741;8172,0132;5213,7354;2958,2773;6886,9741;0,9809
2012/06/25;8,32;8,48;0,73;390,48;160,21;31,75;8,01;19,88;6,65;24,12;0;100,47;4,06;90;11473,4824;8512,5957;6159,354;2353,2422;8396,123;8455,4189;6122,1055;2333,3137;8208,5654;0,9809
2012/06/26;8,46;8,68;0,73;388,55;163,76;31,86;7,55;19,7;6,47;23,69;0;100,66;3,41;95,75;11468,8555;8514,5166;6189,1416;2325,3752;8481,8662;8514,5166;6189,1416;2325,3752;8481,8662;0,9701
2012/06/27;8,57;8,75;0,75;386,02;164,16;31,55;4,6;18,08;5,31;19,94;0;100,59;3,01;91,56;11463,5498;8707,8789;6757,8184;1950,0601;9362,373;8707,8789;6757,8184;1950,0601;9362,373;0,9809
2012/06/28;8,28;8,59;0,72;392,5;161,44;31,45;8,23;19,84;6,96;27,06;0;100,32;2,59;116,69;11457,665;8468,3262;6064,1221;2404,2041;8215,0303;8468,3262;6064,1221;2404,2041;8215,0303;0,9809
2012/06/29;8,03;8,28;0,7;401,23;157,51;33,17;8,21;20,69;6,77;22,94;0;100,2;3,09;140,44;11451,1504;7924,4087;4599,7563;3324,6526;6040,9731;7719,436;4473,9282;3245,5078;5721,5825;0,9757
2012/06/30;8,14;8,23;0,71;403,97;155,92;33,4;8,82;21,11;7,08;23,62;0;100,18;3,43;111,81;11443,9873;8111,6543;5139,1616;2972,4924;6795,8457;8111,6543;5139,1616;2972,4924;6795,8457;0,9812
2012/07/01;8,18;8,3;0,71;404,32;158,24;33,26;10,51;21,88;7,93;26,81;0;100,09;5,58;101,75;11436,2393;7874,042;4505,3721;3368,6694;5845,2319;7874,042;4505,3721;3368,6694;5845,2319;0,9812
2012/07/02;8,05;8,21;0,7;401,35;155,86;31,95;10,25;21,1;8;30,31;0;100,34;5,59;90,25;11427,8301;7949,4878;4707,4272;3242,0603;6180,7158;7949,4878;4707,4272;3242,0603;6180,7158;0,9816
2012/07/03;8,09;8,18;0,71;402,87;155,27;32,48;10,55;21,52;8,06;29,62;0;100,37;3,77;121,44;11418,8164;7962,6465;4756,4155;3206,231;6286,0889;7851,1094;4641,8936;3209,2161;6079,0938;0,9819
2012/07/04;7,84;7,98;0,69;420,01;150,45;35,12;7,19;21,15;6,35;19,5;0;99,86;4,95;217,44;11409,209;7851,1943;4390,3931;3460,8013;5660,5854;7851,1943;4390,3931;3460,8013;5660,5854;0,9819
2012/07/05;7,91;8,02;0,7;429,1;152,97;36,33;9,51;22,93;7,57;20,5;0;99,75;2,81;264,31;11398,9639;7689,1362;4072,5505;3616,5857;5222,3896;7689,1362;4072,5505;3616,5857;5222,3896;0,9823
2012/07/06;7,91;8;0,7;425,05;150,41;37,23;7,35;22,3;6,41;17,31;0;99,86;4,55;245,62;11388,1201;7636,2197;3969,5996;3666,6201;5087,3052;7556,8892;3937,0188;3619,8701;4967,2817;0,9771
2012/07/07;7,95;8,05;0,7;423,73;153,46;36,76;10,12;23,44;7,93;22,81;0;100,05;3,01;148,12;11376,6328;7938,9043;4713,0391;3225,8652;6174,3594;7938,9043;4713,0391;3225,8652;6174,3594;0,9826
2012/07/08;7,96;8,06;0,7;419,71;152,41;36,78;9,18;22,98;7,39;21,25;0;100,02;3,23;106,38;11364,5469;7640,1431;3989,6909;3650,4521;5154,2642;7640,1431;3989,6909;3650,4521;5154,2642;0,9826
2012/07/09;7,84;8,07;0,69;426,2;153,4;36,98;8,58;22,78;6,96;19,19;0;100,04;4,41;104,44;11351,7861;7806,1641;4383,1255;3423,0383;5694,6582;7659,6851;4292,9858;3366,6992;5439,9761;0,9833
2012/07/10;7,95;8,13;0,7;419,29;155,37;36,94;9,26;23,11;7,32;19,81;0;100,19;4,97;116;11338,4678;7599,9678;4013,3357;3586,6318;5173,9775;7599,9678;4013,3357;3586,6318;5173,9775;0,9833
2012/07/11;8,09;8,32;0,71;419,15;156,95;36,15;6,08;21,12;6,1;18,62;0;100,39;3,89;117,69;11324,5059;8017,6084;5002,4473;3015,1609;6592,8062;8017,6084;5002,4473;3015,1609;6592,8062;0,9837
2012/07/12;8,1;8,28;0,72;416,3;156,13;36,73;1,65;19,19;4,21;12;0;100,42;3,52;196,44;11309,9014;7807,3472;4317,3838;3489,9631;5607,7954;7807,3472;4317,3838;3489,9631;5607,7954;0,984
2012/07/13;7,92;8,04;0,7;419,25;151,48;37,96;3,35;20,65;4,88;12,88;0;100,24;2,99;199,69;11294,7012;7886,8428;4614,5469;3272,2961;6009,5835;7886,8428;4614,5469;3272,2961;6009,5835;0,9844
2012/07/14;7,79;8,09;0,69;424,98;154,31;36,65;9,82;23,23;7,81;22;0;100,1;2,64;91,12;11278,8662;7844,0962;4614,8633;3229,2329;6048,4204;7803,3569;4563,3862;3239,9709;5957,1782;0,9847
2012/07/15;8,06;8,14;0,72;411,12;153,34;36,35;8,82;22,58;7,08;20,31;0;100,15;5,15;89,06;11262,4053;7774,3804;4431,1641;3343,2166;5754,2681;7774,3804;4431,1641;3343,2166;5754,2681;0,9851
2012/07/16;7,72;7,83;0,69;418,23;149,91;32,59;13,23;22,91;9,7;34;0;100,69;8,16;84;11245,3379;7607,9043;4167,2407;3440,6636;5449,0151;7607,9043;4167,2407;3440,6636;5449,0151;0,9854
2012/07/17;7,96;8,15;0,71;405,12;155,13;30,39;9,98;20,19;7,81;30,88;0;100,92;5,45;82,94;11227,624;7788,5791;4529,5698;3259,0093;6035,2632;7788,5791;4529,5698;3259,0093;6035,2632;0,9806
2012/07/18;8,3;8,4;0,74;378,48;158,39;28,83;9,51;19,17;7,51;32,5;0;100,75;5,09;80,19;11209,3174;8405,6611;6259,019;2146,6423;8690,6641;8405,6611;6259,019;2146,6423;8690,6641;0,9809
2012/07/19;8,14;8,37;0,73;388,2;158,7;28,77;11,13;19,95;8,3;36;0;100,56;3,98;86,94;11190,3662;8292,5713;5976,2871;2316,2844;8244,3066;8292,5713;5976,2871;2316,2844;8244,3066;0,9812
2012/07/20;8,17;8,38;0,73;389,39;156,04;30,57;8,58;19,57;7,14;29,5;0;100,4;2,61;111,06;11170,8018;8564,1152;6781,436;1782,6791;9528,9873;8564,1152;6781,436;1782,6791;9528,9873;0,9816
2012/07/21;7,89;8,17;0,71;398,97;152,99;33,46;1,17;17,32;4,09;13,56;0;100,27;2,5;196,62;11150,5752;8196,7158;5628,1309;2568,5847;7619,02;8196,7158;5628,1309;2568,5847;7619,02;0,9826
2012/07/22;8,06;8,11;0,73;392,7;150,25;33,4;3,89;18,65;5,43;17,56;0;99,92;5,26;195,19;11129,7705;7987,5127;5051,8252;2935,6873;6663,6548;7987,5127;5051,8252;2935,6873;6663,6548;0,983
2012/07/23;7,74;7,86;0,7;393,95;149,49;29,64;12,23;20,94;8,97;36,06;0;100,02;5,02;131,06;11108,332;8101,751;5763,4048;2338,3462;7931,0386;8101,751;5763,4048;2338,3462;7931,0386;0,983
2012/07/24;7,94;7,99;0,72;382,22;151,04;29,67;8,88;19,27;7,14;29,31;0;100,11;3,09;213,44;11086,2822;8157,5791;6026,0225;2131,5566;8370,9668;8157,5791;6026,0225;2131,5566;8370,9668;0,9833
2012/07/25;7,74;7,89;0,7;403,78;149,74;30,66;12,26;21,46;9,03;35,94;0;100,39;3,33;83,44;11063,5684;8091,1108;5758,7676;2332,3433;7879,0605;8091,1108;5758,7676;2332,3433;7879,0605;0,9788
2012/07/26;7,57;7,75;0,69;419,77;148,74;33,02;11,45;22,23;8,48;29,75;0;100,46;2,24;105;11040,2588;7392,0352;4052,917;3339,1182;5307,3779;7392,0352;4052,917;3339,1182;5307,3779;0,9792
2012/07/27;7,65;7,77;0,7;421,15;149,9;33,8;10,68;22,24;8;25,94;0;100,32;3,12;112,25;11016,3418;7635,0464;4593,1206;3041,9255;6089,8994;7635,0464;4593,1206;3041,9255;6089,8994;0,9795
2012/07/28;7,74;7,94;0,7;412,15;150,39;34,35;8,2;21,28;6,77;21;0;100,19;4,01;107,19;10991,7617;7449,627;4070,8008;3378,8262;5325,4307;7449,627;4070,8008;3378,8262;5325,4307;0,975
2012/07/29;7,64;7,79;0,7;412,43;147,99;34,21;7,22;20,72;6,35;20,75;0;100,28;3,37;114,44;10966,5938;7615,9131;4459,1665;3156,7463;5881,2241;7615,9131;4459,1665;3156,7463;5881,2241;0,9806
2012/07/30;7,78;7,86;0,71;414,52;148,92;35,55;7,15;21,35;6,29;18,69;0;100,36;3,27;223,19;10940,7666;7448,4585;4073,5635;3374,895;5331,7725;7320,6274;3982,1516;3338,4756;5099,8613;0,976
2012/07/31;7,78;7,88;0,71;414,05;151,62;33,65;11,18;22,41;8,42;27,5;0;100,36;6,09;73,88;10914,3535;7611,7451;4502,0386;3109,7068;6027,8369;7611,7451;4502,0386;3109,7068;6027,8369;0,9816
2012/08/01;7,89;8,1;0,73;412,63;154,09;31,46;9,02;20,24;7,2;26,88;0;100,38;3,62;89,25;10887,3203;8160,8799;6154,9756;2005,9042;8572,2764;8160,8799;6154,9756;2005,9042;8572,2764;0,9819
2012/08/02;7,84;7,9;0,72;404,45;149,71;32,84;6,41;19,62;5,98;21,12;0;100,38;3,48;194,5;10859,6309;7496,3462;4279,7056;3216,6411;5710,8193;7496,3462;4279,7056;3216,6411;5710,8193;0,9826
2012/08/03;7,25;7,6;0,67;414,16;142,16;35,35;3,92;19,64;5;14,81;0;100,24;2,71;197,19;10831,3076;7544,9478;4457,0337;3087,9138;5956,5869;7431,5513;4369,1875;3062,3638;5689,7651;0,9833
2012/08/04;7,31;7,49;0,68;416,11;140,55;34,44;5,92;20,19;5,8;17,88;0,08;100,07;2,77;120,44;10802,3955;6928,0728;3253,094;3674,979;4246,3726;6928,0728;3253,094;3674,979;4246,3726;0,9837
2012/08/05;7,48;7,59;0,7;410,54;141,44;35,63;3,15;19,39;4,76;13,88;0;100,07;3,7;167,19;10772,8301;7344,7554;4001,2734;3343,4819;5280,6172;7344,7554;4001,2734;3343,4819;5280,6172;0,9792
2012/08/06;7,74;7,87;0,72;406,87;146,23;35,64;2,01;18,83;4,39;12,62;0;100,22;3,63;133,56;10742,6328;7431,8799;4125,9473;3305,9329;5483,4688;7431,8799;4125,9473;3305,9329;5483,4688;0,9854
2012/08/07;6,75;7,52;0,63;426,6;141,8;34,49;6,5;20,49;6,1;19,19;0;100,46;4,94;90,69;10711,8838;7334,4355;4029,2244;3305,2109;5299,0938;7161,0186;3793,8796;3367,1389;4979,6689;0,9854
2012/08/08;7,27;7,37;0,68;417,59;139,91;33,88;9,31;21,6;7,63;26,44;0;100,62;3,8;89,44;10680,4512;7148,9551;3760,8105;3388,1445;4962,1553;7148,9551;3760,8105;3388,1445;4962,1553;0,9858
2012/08/09;7,4;7,47;0,7;415,7;141,45;35,51;9,05;22,28;7,2;21,5;0;100,63;1,6;200,56;10648,3857;7321,7798;4139,7407;3182,0388;5515,3457;7321,7798;4139,7407;3182,0388;5515,3457;0,9812
2012/08/10;7,44;7,59;0,7;410,41;143,12;35,44;8,72;22,08;7,08;21,06;0;100,46;2,05;202,19;10615,6895;7132,3706;3932,1697;3200,2009;5218,0791;7132,3706;3932,1697;3200,2009;5218,0791;0,9819
2012/08/11;7,87;8,02;0,74;388,95;150,45;33,41;7,31;20,36;6,53;21,81;0;100,22;3,91;99,31;10582,4258;7949,7329;6007,9033;1941,8297;8260,9717;7949,7329;6007,9033;1941,8297;8260,9717;0,9823
2012/08/12;7,41;7,55;0,7;404,91;143,77;31,62;9,9;20,76;7,81;29,56;0;100,39;2,98;101,62;10548,4951;7674,8921;5181,605;2493,2869;7159,6025;7674,8921;5181,605;2493,2869;7159,6025;0,983
2012/08/13;6,79;7,42;0,65;420,69;139,7;34,87;5,26;20,06;5,55;17,19;0;100,2;3,9;216,75;10513,9375;6911,0464;3510,6846;3400,3616;4681,1484;6911,0464;3510,6846;3400,3616;4681,1484;0,9837
2012/08/14;7,13;7,22;0,68;407,81;133,19;35,59;2,93;19,26;4,7;13,62;0;100,03;5,76;227,88;10478,7764;7014,9487;3641,8887;3373,0601;4830,104;6935,4634;3587,2136;3348,2498;4692,5396;0,9844
2012/08/15;7,35;7,47;0,7;413,98;141,51;35,04;5,37;20,2;5,8;17,94;0;100,18;2,38;151,94;10443,001;7298,0996;4378,5015;2919,5981;5925,291;7298,0996;4378,5015;2919,5981;5925,291;0,9799
2012/08/16;7,26;7,32;0,7;418,44;139,5;34,33;12,06;23,19;9,16;30,12;0,01;100,42;4,1;93,25;10406,6045;6932,8574;3789,5222;3143,3354;5106,1348;6863,6382;3764,1851;3099,4534;5019,8403;0,9806
